StockCode,month,monthly_sales
22900,10,249
23165,10,320
22442,10,11
21163,10,183
23239,10,71
72351A,10,56
84659A,10,18
21591,10,465
22526,10,10
21454,10,4
22072,10,39
22921,10,80
21109,10,15
71101E,10,2
46000U,11,10
23319,11,1386
16008,11,-569
21192,11,57
20970,11,237
22900,11,379
23272,11,54
21066,11,487
23004,11,271
22789,11,12
85161,9,3
21503,8,25
90087,8,1
90129E,8,2
23343,9,1312
21292,9,97
23051,9,17
22419,9,129
22427,9,158
22689,9,308
21373,9,46
35651,9,91
21204,9,53
22216,9,3
21056,9,1
90160D,9,9
16169E,10,1212
84536A,10,372
22585,10,1129
22689,10,177
82552,10,59
22639,10,117
23325,10,110
21327,10,86
37327,10,8
23253,10,9
90162C,10,4
21815,10,20
84846A,10,24
84806B,10,54
20704,10,12
40016,10,-108
21056,10,1
22832,10,1
23013,11,175
23234,11,554
23492,11,51
35819B,11,110
22501,11,16
21028,11,18
23475,11,223
23110,11,88
20761,11,15
22420,11,329
23540,10,141
22878,10,1
20821,8,1
21723,8,1
23236,9,561
21636,9,184
84660B,9,86
23184,9,87
23181,9,21
21156,9,295
79144C,9,26
85071D,9,58
23519,9,37
22307,10,151
16161P,10,1000
21992,10,270
23507,10,1375
22374,10,83
84032B,10,74
22473,10,30
23219,10,75
23164,10,33
22037,10,217
72351a,10,3
23102,10,277
22599,10,640
71496B,10,8
22481,10,58
20767,10,21
21630,10,29
21112,10,320
47567B,10,54
20663,10,1
90082A,10,1
90123D,10,1
23582,11,2011
22430,11,40
21165,11,387
22580,11,560
22814,11,190
90120C,11,11
22335,11,152
22416,11,24
21373,11,112
22953,11,39
21955,11,28
23146,11,91
22535,11,181
20796,10,1
85014B,11,156
90098,8,5
21386,8,24
20685,9,179
23358,9,191
22327,9,111
20724,9,1773
84536B,9,48
23306,9,447
21289,9,106
85175,9,256
85130C,9,190
20847,9,5
90166,9,4
84748,9,2
22854,9,2
21068,10,30
22493,10,185
23502,10,340
22634,10,48
20840,10,3
22530,10,475
82581,10,177
22176,10,114
21448,10,5
84569A,10,12
90162D,10,4
22641,10,27
84707A,10,7
23303,10,26
15036,11,604
21158,11,223
21114,11,103
21365,11,20
11001,11,127
85017B,11,-2
22163,11,368
22781,11,60
21949,11,52
21441,11,19
22993,11,1688
72801C,8,24
21212,9,3278
21479,9,215
21498,9,1100
20984,9,1167
85049H,9,70
21034,9,168
22703,9,34
84596L,9,60
22203,9,19
85152,9,838
22063,9,4
72130,9,7
23513,9,74
90214D,9,1
23020,10,42
84029E,10,586
22997,10,187
23067,10,59
35095B,10,39
22897,10,169
23524,10,272
23273,10,251
47599A,10,62
20713,10,1963
23269,10,-1101
22466,10,218
23078,10,676
22106,10,131
85106,10,-9
90174,10,-4
22023,10,41
82613B,10,4
22105,10,251
79164,10,42
22251,10,4
22929,10,2
85135B,10,-24
21946,10,12
23207,11,889
23289,11,199
23274,11,249
20978,11,310
23392,11,182
21402,11,213
21944,9,16
21147,9,15
16015,8,24
22516,8,6
21813,8,24
23191,9,323
22792,9,310
23255,9,135
22192,9,121
85169C,9,1
84989A,9,5
21175,9,1013
23232,9,750
23403,9,131
85039a,9,5
21258,9,27
35911A,9,83
23484,9,8
21326,10,679
35598D,10,54
22701,10,15
23138,10,59
23300,11,1509
21912,11,177
21115,11,42
23477,11,67
21064,11,69
21873,11,33
22118,11,32
22481,11,52
22319,11,60
20931,11,99
21199,8,36
20755,8,12
22292,8,24
85160B,8,6
21172,9,227
22211,9,88
23159,9,154
23016,9,19
22954,9,24
35933,9,122
35592T,9,4
37448,10,65
23372,10,553
82551,10,81
22167,10,11
23089,10,384
23519,10,157
85202,10,2
22803,10,1
22802,10,5
23119,10,134
47421,10,139
22408,10,27
21415,10,27
21528,10,23
23069,10,12
90182A,10,1
23171,11,335
22466,11,443
23081,11,107
16168M,11,35
22582,11,37
21311,11,70
22972,11,121
22425,11,44
84997c,9,30
23043,9,8
17038,8,36
79149B,8,1
23298,9,964
22721,9,31
22551,9,707
22554,9,884
20728,9,977
22983,9,605
22409,9,10
17084P,9,53
23048,9,117
22430,9,29
23634,9,2
23123,9,99
23417,9,35
84569D,9,8
22827,9,4
90073,9,1
71038,9,30
21942,9,13
84251G,9,13
35964,9,96
10124G,9,4
23323,10,334
20728,10,738
23251,10,230
35001G,10,33
23275,10,589
16225,10,115
23411,10,67
21067,10,7
90199D,10,1
90184c,10,1
22326,11,950
84944,11,6
22359,11,15
23155,11,174
20997,11,7
22534,11,505
20781,9,1
90200A,11,7
22053,8,2
23328,9,561
47590A,9,197
22219,9,317
48194,9,666
22534,9,625
84707B,9,6
16016,9,50
22959,9,950
22556,10,570
35970,10,1332
21207,10,184
21519,10,192
85183A,10,80
21773,10,57
22706,10,175
72818,10,1233
90182C,10,-5
21364,10,1
17090A,10,6
84661C,10,7
90210B,10,10
23499,11,1002
22294,11,428
84929,11,125
22562,11,224
23538,11,23
22474,11,44
22786,11,7
21871,11,739
21881,11,32
22479,11,19
21576,11,18
84800S,8,36
21356,8,39
90164A,8,2
90214D,8,1
22866,9,1483
21442,9,30
47559B,9,70
20752,9,33
22695,9,121
23316,9,50
23002,9,304
21262,9,44
23267,9,404
22917,9,33
21352,9,121
21638,9,62
21808,9,21
90038B,9,2
15056p,9,1
84879,10,2736
21899,10,115
22116,10,35
35933,10,7
62018,10,407
21218,10,79
22879,10,1
22831,10,27
21001,10,2
84592,10,7
22954,10,5
23232,11,1050
23014,11,105
16207A,11,4
72807A,11,-696
82551,11,486
51014L,11,430
71101E,11,32
84663A,9,20
84508C,8,1
85129D,8,4
22573,8,50
22581,8,13
23357,8,1
20795,8,6
22470,9,1135
21931,9,1277
21929,9,822
21932,9,101
22937,9,44
23007,9,51
22759,9,442
22839,9,71
21261,9,87
84926E,9,124
22541,9,12
CRUK,9,-5
85135C,9,13
22085,9,51
22605,9,24
23400,9,93
21945,9,32
22084,9,18
85088,9,1
22624,10,205
22951,10,748
22757,10,30
22593,10,528
22902,10,89
22691,10,14
21544,10,176
23288,10,112
20764,10,13
90129B,10,6
90049,10,1
90178A,10,1
21890,11,152
22739,11,449
23336,11,40
22203,11,33
23379,11,161
84659A,11,31
23399,11,494
22489,11,998
85135B,11,7
22822,11,11
84558A,11,50
22981,11,43
23437,10,1009
21251,11,20
84969,11,46
85136A,8,1
90122C,8,1
90144,8,1
23295,9,1198
23275,9,398
21671,9,267
23348,9,402
22927,9,21
22923,9,60
90003C,9,6
35649,9,5
21822,9,39
84859C,9,3
22588,10,122
23103,10,1049
22941,10,230
21064,10,20
47518F,10,36
20615,10,27
17084P,10,28
72349B,10,84
22102,10,782
22621,11,1425
23427,11,10
21754,11,234
21452,11,76
22315,11,70
22057,11,67
20832,11,213
22082,11,403
23037,11,28
21620,11,339
22165,11,22
85170D,11,17
21355,8,18
21882,8,17
21332,8,3
21286,8,12
22536,9,468
84947,9,1685
23218,9,127
23167,9,448
22840,9,106
21876,9,736
85034A,9,12
22578,9,1229
22647,9,19
23046,9,27
22336,9,987
22405,9,24
20819,9,5
84033,9,2
16012,9,24
23312,10,356
23353,10,1307
22557,10,455
20733,10,43
22616,10,1553
23231,10,500
20726,10,502
22944,10,1343
72819,10,20
23352,10,544
21866,10,46
21758,10,5
72760B,10,32
20868,10,27
20762,10,7
22643,10,10
85152,11,574
22629,11,1463
37446,11,63
23225,11,370
DOT,11,47
20780,11,11
22664,11,65
84673B,11,19
84992,10,844
20914,9,511
22963,9,234
21061,9,74
23323,9,269
22960,9,852
23546,9,675
85231G,9,115
20751,9,45
23134,9,3
21202,9,15
20678,9,4
23406,10,179
22191,10,120
16216,10,195
22222,10,41
84912B,10,20
21704,10,569
84931A,10,7
22529,10,249
71495A,10,1
23432,11,132
23238,11,267
84931B,11,68
D,11,-12
23138,11,40
22559,11,28
22348,9,223
85230F,9,24
23148,11,271
22753,11,181
85104,8,144
85202,8,7
37449,9,8
84536A,9,119
84375,9,353
22847,9,161
22301,9,181
85169A,9,49
22692,9,387
21519,9,290
21588,9,239
16054,9,110
23391,9,147
72780,9,24
22837,9,9
23632,9,1
21900,10,143
23330,10,327
22560,10,745
23469,10,212
20711,10,262
23173,10,186
71477,10,875
21906,10,22
21129,10,4
35443,10,1
90144,10,1
22077,11,1178
23353,11,1293
84510A,11,130
85136A,11,15
23535,11,442
22171,11,103
22608,11,717
21624,11,25
85212,11,72
21238,11,296
22847,11,87
22932,11,7
21216,11,168
82616B,8,24
22407,8,8
84859C,8,24
16046,8,52
90183B,8,1
23436,9,430
22326,9,596
23332,9,524
21559,9,274
22309,9,124
85032B,9,83
22180,9,24
84997D,9,461
79190B,9,40
23377,9,558
22035,9,155
21643,9,49
22760,9,54
71270,9,2
22110,9,75
72351a,9,1
84877B,9,-26
21194,9,35
37343,9,-2
23355,10,1315
21592,10,142
21642,10,529
22809,10,277
22630,10,923
23163,10,243
21257,10,55
22535,10,169
23046,10,264
35833P,10,2
22450,10,3
21580,10,15
84813,10,2
23455,10,94
21724,10,17
90058A,10,72
22605,11,54
20726,11,703
23543,11,161
23373,11,295
23213,11,521
23106,11,30
21974,11,264
90176A,11,1
90155,11,3
16219,11,265
21672,11,212
21070,11,554
23006,11,162
22529,11,162
82483,11,286
21069,8,-17
22114,8,82
22511,8,3
22652,9,419
21745,9,133
23169,9,242
23206,9,1176
23148,9,193
21462,9,19
82483,9,196
22981,9,17
23291,9,332
20963,9,88
21210,9,593
21114,9,111
23152,9,100
84637,9,9
23026,9,63
21816,9,12
23044,9,25
82011B,9,2
90031,9,30
90177C,9,6
20975,10,1488
85099F,10,1611
23525,10,506
22538,10,5
22674,10,68
90161D,10,10
84843,10,25
90185B,10,-5
21851,10,5
84600,10,11
22849,10,1
84510E,10,2
90146,10,9
84625A,10,2
22271,11,227
22910,11,3786
23311,11,864
22697,11,513
22320,11,22
22563,11,306
22442,11,13
22598,11,392
22068,11,56
21894,11,70
23040,11,27
48129,9,363
22360,9,78
84508A,9,241
47590B,9,232
20718,9,242
17021,9,180
22728,9,466
22431,9,33
21877,9,1332
22968,9,6
23614,9,2
21408,9,16
22461,9,-2
79063D,9,10
23234,10,421
21928,10,442
21507,10,307
23392,10,211
22722,10,827
22739,10,504
82001S,10,124
23232,10,1350
21427,10,18
21358,10,42
90214S,10,3
90168,10,-5
21945,10,47
23579,10,11
21200,11,290
85036C,11,-1340
22907,11,289
21615,11,447
23185,11,107
90016B,11,4
85232D,11,49
22429,11,73
21628,11,3
22831,11,29
21722,10,6
70007,11,118
22803,8,1
35816P,8,78
21641,8,126
22632,9,1021
21672,9,554
23182,9,372
22781,9,48
23345,9,618
21705,9,52
17012A,9,-28
85127,9,23
22920,9,15
21427,9,12
84927A,9,-7
22187,10,441
10125,10,51
22601,10,518
21746,10,33
22062,10,76
20707,10,17
20725,10,1324
22690,10,75
72799F,10,9
23222,10,182
90164A,10,-14
20655,10,3
22263,10,2
23489,10,221
22182,11,18
22601,11,438
35967,11,117
82600,11,831
22475,11,72
22695,11,104
85039A,11,51
21358,11,59
85093,11,22
85179C,11,47
21107,11,163
21425,11,16
22051,8,50
85094,8,38
21624,8,11
16169M,8,50
35966,8,16
17107D,8,4
22395,8,1
20775,8,5
22613,9,112
22475,9,8
23183,9,37
22178,9,1087
21984,9,507
23108,9,654
23414,9,58
22596,9,622
85194S,9,59
90147,9,4
35818P,9,71
22345,9,12
22875,9,1
85036C,9,2
22112,10,822
22568,10,571
22472,10,16
22778,10,51
21479,10,364
23309,10,1675
22276,10,12
21374,10,4
22937,10,60
23437,11,496
23215,11,1549
17012F,11,176
23436,11,285
23502,11,240
22236,11,33
90124C,11,1
21698,11,56
21181,11,1199
23413,11,36
21719,11,28
85130B,11,37
85136C,8,3
90148,8,2
22677,9,80
23322,9,585
22775,9,194
79302M,9,69
23334,9,811
84997B,9,365
85132C,9,4
21774,9,135
22844,9,59
22343,9,48
84926D,9,100
22050,9,125
35004G,9,6
23106,9,21
84970l,9,11
23224,9,262
85130D,10,22
21124,10,265
23236,10,236
23391,10,61
21249,10,45
22477,10,22
22932,10,12
21711,10,41
22728,11,545
22966,11,1148
20724,11,2208
35968,11,22
90208,11,12
84913B,9,8
85161,10,1
84884a,8,3
22039,8,25
90029,8,1
21415,9,37
23215,9,396
46118,9,46
23145,9,230
22644,9,189
23315,9,39
84031B,9,38
90200D,9,5
16169K,9,50
22096,9,647
21650,9,229
10125,9,210
20934,9,8
90124C,9,1
20980,9,-7
22795,10,67
23206,10,1107
22107,10,71
22581,10,348
23465,10,12
D,10,-3
84970l,10,3
17084R,10,216
84673A,10,2
21824,11,363
22863,11,31
84086C,11,69
22551,11,1237
22616,11,2970
84849D,11,92
23073,11,26
22211,11,202
21908,11,248
20733,11,63
84581,11,-11
22304,11,466
21683,8,31
72801d,8,2
22091,9,100
22845,9,28
84519B,9,20
21890,9,92
22023,9,103
21287,9,264
90214L,9,3
22621,10,779
21874,10,65
23172,10,446
22814,10,169
22201,10,2
20657,10,2
71510,10,6
84596f,10,2
90190A,10,1
90214O,10,1
20903,10,2
23196,11,342
21975,11,761
23511,11,149
23504,11,783
22282,11,22
21872,11,496
22287,11,66
22265,11,14
84819,11,11
85170D,9,13
84997c,10,36
21944,10,8
84638,8,1
23216,8,24
22289,8,6
84201C,8,5
22597,8,3
22619,9,209
21787,9,2456
21881,9,24
90214J,9,6
46776F,9,50
37342,9,2
21163,9,225
22303,9,106
90120C,9,5
22101,9,68
22824,9,5
21131,9,2
22219,10,188
22294,10,422
23131,10,151
21929,10,640
22614,10,278
22840,10,50
22541,10,49
23136,10,12
21715,10,30
72807A,10,10
22655,10,3
23497,10,180
23290,11,478
22232,11,58
22676,11,141
21098,11,444
23176,11,568
21535,11,126
23269,11,265
22937,11,12
22718,11,109
22209,11,90
23218,11,143
22683,11,47
37479P,11,22
23418,11,67
35971,11,100
21378,8,1
22197,9,4153
22750,9,253
21244,9,-6
22161,9,692
22948,9,135
20985,9,50
23004,9,20
21129,9,2
21914,9,820
22710,9,275
20758,9,11
22066,9,242
72799E,9,22
22483,9,20
85035A,9,26
23389,9,283
84558A,9,7
21417,9,39
79191B,9,12
21931,10,1077
23403,10,249
15056N,10,242
22959,10,1025
35265,10,2
23504,10,714
23084,10,6344
22709,10,100
23233,10,1100
22780,10,48
21114,10,100
21973,10,2
10080,10,6
23453,10,111
23172,11,221
23507,11,1173
22915,11,285
23309,11,1530
20675,11,173
21494,11,391
21811,11,1155
21539,11,3
23328,11,922
21121,11,415
72799F,11,16
20819,11,25
22892,11,10
22340,10,294
72134,10,38
22128,8,24
22517,8,7
85159A,8,25
22212,9,80
16008,9,268
21908,9,258
21912,9,108
21889,9,878
22376,9,28
23226,9,109
85014B,9,180
23230,9,500
21539,9,129
23128,9,17
23427,9,97
22984,9,470
22675,9,27
21983,9,184
90145,9,5
23352,9,392
22877,9,2
85185B,9,65
70006,9,8
21616,9,1
84813,9,4
90118,9,6
16219,10,492
22729,10,137
23541,10,549
85061W,10,219
23518,10,271
82011B,10,12
22350,10,59
17012C,10,71
17012A,10,94
22800,10,70
22121,10,-39
22615,10,259
20686,10,30
84519A,10,5
22893,10,78
84989A,10,1
22164,10,12
20819,10,5
22940,11,407
22726,11,998
23091,11,5
17012A,11,10
23423,11,61
22626,11,26
21167,11,161
22832,11,21
85111,11,-32
84969,10,-8
23219,8,14
84952A,8,2
22902,9,156
23085,9,118
21243,9,83
21669,9,625
23188,9,613
22449,9,70
23176,9,275
84832,9,365
21801,9,271
22334,9,22
20836,9,18
21001,9,6
22559,9,13
23136,9,11
23365,9,342
16216,9,166
21259,10,79
22336,10,662
22418,10,839
20992,10,441
22813,10,235
23432,10,266
21116,10,80
16015,10,-49
46000S,10,177
23150,10,15
22224,10,38
90214V,10,1
84251G,10,37
23448,10,13
84459A,10,9
23581,10,1172
22568,11,302
85183A,11,71
23509,11,113
21731,11,1881
23042,11,25
21670,11,516
23187,11,-52
20986,11,169
20981,11,393
22681,11,94
22494,11,94
22985,11,175
21883,11,97
84950,11,222
84658,10,10
20718,11,505
22922,11,-32
22280,8,2
22873,8,1
35001G,8,2
37489A,8,2
22930,9,45
72349B,9,21
21892,9,230
22324,9,83
90175B,9,1
20704,9,1
23421,9,61
22440,9,85
21711,9,6
23209,10,1248
85049A,10,843
21430,10,186
21747,10,10
21791,10,680
20835,10,12
23551,10,477
21905,10,67
22774,10,218
22924,10,90
84820,10,0
90214M,10,2
72800C,10,4
22919,10,85
21418,10,7
21721,10,5
20971,11,1390
82486,11,264
22095,11,409
22707,11,200
22180,11,2
84609,11,32
22269,9,102
90142D,10,3
22340,11,735
21724,11,93
22336,8,300
23433,8,72
22890,9,11
84380,9,289
22134,9,7
21688,9,17
22176,9,50
23397,9,173
22363,9,16
21530,9,88
21111,9,2
21591,9,115
20848,9,1
90201B,9,24
23516,9,32
84905,9,-3
84199,9,1
23354,10,1272
22695,10,163
21935,10,302
22948,10,110
85038,10,96
84199,10,13
21587,10,95
16048,10,211
85071C,10,67
22314,10,68
90192,10,3
22859,10,120
22243,10,2
21002,10,2
45013,10,1
23203,11,3902
48184,11,149
85187,11,6
23421,11,42
22920,11,82
22755,11,204
85039B,11,52
90114,11,54
16016,11,140
23123,11,111
20795,11,5
21060,11,34
23061,11,98
22771,10,468
21846,11,14
84816,8,2
90081A,8,3
85123A,9,2456
22690,9,270
22558,9,1015
23329,9,421
23154,9,435
22413,9,290
23205,9,559
22905,9,16
47503H,9,9
22313,9,6
23422,9,76
22389,9,17
21389,9,31
90082D,9,-19
47566,10,559
82483,10,153
47503A,10,441
23378,10,808
22925,10,35
23182,10,229
71053,10,73
85039C,10,6
21159,10,281
23104,10,10
21365,10,11
90158,10,3
85186C,10,24
72127,10,2
37450,11,55
48129,11,43
22735,11,200
21408,11,25
10125,11,62
21442,11,17
22966,9,754
21830,9,-455
22425,9,33
22119,9,28
20622,9,3
72122,9,3
20724,10,1467
22961,10,1374
21465,10,20
22113,10,546
85094,10,71
22619,10,263
23291,10,160
23142,10,5
85227,10,169
22169,10,103
79160,10,10
79190B,10,13
84859C,10,13
23482,10,253
22040,10,50
22352,11,180
23005,11,1278
22592,11,271
22572,11,493
21616,11,457
21984,11,142
21684,11,50
22813,11,244
22733,11,478
20974,11,426
85107,11,464
22968,10,8
21420,8,4
22423,9,748
84946,9,1387
21670,9,508
21179,9,236
23280,9,151
21086,9,777
20754,9,109
23137,9,2
47504H,9,81
90013A,9,10
35817P,9,-44
90209B,10,2
22990,10,34
22731,10,410
21084,10,83
23117,10,44
90208,10,-3
47518f,10,2
23107,10,46
21373,10,61
22412,10,33
90185A,10,-4
23632,10,3
23570,10,306
22507,11,182
23372,11,634
22333,11,400
23240,11,559
22295,11,337
22703,11,58
84598,11,136
22374,11,75
22772,11,276
35818P,11,128
22514,11,23
21385,11,119
20828,9,79
20914,11,756
84804A,8,24
84199,8,3
23032,9,667
21218,9,120
23212,9,255
22224,9,48
20698,9,5
20679,9,142
23292,9,391
21675,9,58
22635,9,46
17012B,9,41
22806,9,31
84876D,9,0
22337,9,44
90185B,9,6
21154,10,413
22844,10,50
22059,10,43
22966,10,863
22991,10,706
16237,10,293
21679,10,149
84625C,10,-31
23425,10,45
21816,10,14
85036B,10,141
84508B,10,7
35916C,10,1
90130B,10,1
90036C,10,3
47593b,10,6
21174,11,633
23174,11,111
23396,11,202
23316,11,44
21810,11,3051
22061,11,45
22318,11,11
21933,11,132
72811,8,3
22633,8,169
21375,8,3
22340,8,12
20725,9,1637
22666,9,1391
23082,9,282
85204,9,299
90214G,9,2
22099,9,173
20794,9,1
23423,9,100
22285,9,73
22807,9,33
85036B,9,3
22318,9,18
22408,9,2
90214Z,9,1
23300,10,709
22551,10,656
23493,10,1250
23190,10,284
21880,10,242
21464,10,29
22727,11,958
85036B,11,-1258
23569,11,561
21464,11,35
21326,11,1147
23558,11,42
22763,11,22
20765,11,12
23018,11,3
23017,11,11
21899,11,129
22550,11,80
22081,11,69
35913B,11,1
23401,11,39
22753,10,27
21498,11,1200
35964,8,1
22489,9,938
22687,9,472
22662,9,654
15056P,9,48
72807c,9,1
90119,9,9
22564,10,93
22327,10,147
23434,10,576
85049g,10,17
22762,10,9
21128,10,5
90003C,10,-2
47369A,10,2
21131,10,10
16161G,10,50
90130C,10,2
84882,10,2
20723,11,936
23415,11,105
21495,11,1075
22870,11,3
23118,11,67
23408,11,96
84522,8,1
35818B,8,24
84968A,8,21
21373,8,51
BANK CHARGES,8,-3
22816,8,24
22228,8,3
17136A,8,6
35599B,8,12
22151,9,1059
23243,9,2069
22938,9,96
22894,9,10
85131C,9,37
22694,9,261
22883,9,3
22472,9,2
90214T,9,2
22095,10,227
21035,10,153
21500,10,450
22398,10,362
85130C,10,8
21390,10,439
21881,10,28
84380,10,721
84078A,10,21
21770,10,137
22378,10,9
21211,10,237
84970s,10,25
22103,10,524
21198,10,1
90059C,10,-6
90003B,10,-4
22885,10,1
23331,11,400
22928,11,48
22325,11,32
22228,11,33
21993,11,426
22737,11,435
22714,11,659
22308,11,42
20728,11,945
22102,11,22
23281,11,80
23087,11,82
85176,11,76
21706,10,26
21030,8,10
23437,8,26
72816,8,4
gift_0001_10,8,33
82484,9,516
35471D,9,338
21992,9,415
23285,9,2104
21714,9,50
22893,9,225
22576,9,110
23424,9,166
21277,9,5
21947,9,33
23415,9,42
82011A,9,1
21557,9,4
37476,9,1
23250,10,214
84991,10,1503
23191,10,453
22065,10,2856
90201A,10,-2
22405,10,5
22842,10,26
22025,10,257
90185C,10,-5
90120C,10,1
22257,10,6
84029G,11,703
22043,11,394
22508,11,139
37447,11,51
22496,11,25
62018,11,28
90001D,10,1
22043,8,50
84859B,8,12
84931B,8,9
21231,9,491
23223,9,219
22631,9,308
21116,9,50
22815,9,394
22733,9,308
22332,9,42
23268,9,414
23420,9,48
84509c,9,1
90059A,9,6
22627,10,89
23096,10,246
21123,10,161
22712,10,424
22684,10,39
22046,10,150
85185B,10,13
21394,10,57
22362,10,32
21253,10,14
72128,10,38
82583,11,939
23397,11,166
21469,11,2
90200D,11,14
20764,11,26
84766,11,2
22078,11,219
85172,11,319
47420,11,5
21625,10,33
84012,8,75
22338,8,7
22181,8,1
22659,9,1011
22773,9,179
22294,9,874
22925,9,9
22273,9,186
84347,9,764
90038C,9,1
85114B,9,94
82011C,9,2
23113,9,37
21696,9,13
23514,9,72
21677,10,82
22817,10,129
22755,10,49
22078,10,126
23187,10,300
22905,10,118
85174,10,9
22763,10,19
21417,10,10
23619,10,3
23267,10,113
22233,10,94
85089,10,4
23199,11,1451
22191,11,95
22842,11,42
23454,11,115
22281,11,2
22339,11,479
22251,11,23
21390,11,180
21880,11,124
90129A,8,3
84820,8,6
20838,8,60
84596B,9,399
23266,9,342
51014C,9,109
22396,9,127
23287,9,172
22067,9,7
22135,9,52
21883,9,99
22714,9,201
21666,9,30
90214M,9,4
37495,9,23
23100,9,296
85129D,9,4
23520,9,44
23372,9,139
22229,9,12
21169,10,309
22539,10,421
22150,10,302
23245,10,974
22637,10,229
21244,10,15
21867,10,20
16045,10,1700
22231,10,83
23324,10,30
20653,10,1
84929,10,144
85179C,10,28
21197,10,1
23404,11,287
46776A,11,37
20727,11,1213
21744,11,233
23483,11,609
22640,11,17
72349B,11,97
22785,11,8
21613,8,2
20677,9,244
21668,9,523
22041,9,425
22651,9,103
85017B,9,154
90087,9,3
22138,9,787
22311,9,157
21403,9,213
21400,9,111
21579,9,14
47341B,9,6
85023B,9,2
22394,9,3
22207,10,123
22487,10,59
22578,10,2354
21988,10,156
21329,10,85
21808,10,60
22853,10,33
84970L,10,487
23611,10,5
22822,10,11
90122C,10,5
20654,10,3
22479,10,17
90209A,10,-6
23463,10,2
21042,10,6
22141,11,968
22630,11,885
22064,11,221
22983,11,405
85170B,11,6
22609,11,1228
90018B,11,5
22754,11,220
22108,11,27
22532,11,69
21351,11,22
70007,9,16
22342,9,147
21933,10,84
22594,8,156
37489D,8,2
84596G,9,147
21012,9,65
47567B,9,79
22267,9,30
23040,9,32
15044A,9,32
21867,9,5
90071,9,1
84744,9,2
85159A,9,5
84816,9,-21
22665,10,107
22734,10,811
23350,10,739
22467,10,814
22978,10,121
84519B,10,41
DOT,10,43
48185,10,78
22413,10,225
23433,10,253
22544,10,406
22681,10,58
23034,10,109
22079,10,328
22496,10,27
90129D,10,8
90129E,10,7
16054,10,254
23137,10,8
90206C,10,2
90214E,10,2
22285,10,13
22403,11,117
84519B,11,85
23479,11,78
22104,11,22
21126,11,54
21679,11,155
22071,11,225
90103,11,5
22266,11,137
23074,11,67
85170D,8,13
72802B,8,27
23104,8,6
22555,9,733
gift_0001_30,9,1
22701,9,16
20619,9,3
22898,9,185
21828,9,8
21239,9,106
23623,9,2
22292,9,28
22572,9,163
21441,9,9
84919,9,2
90175A,9,1
23319,10,880
22749,10,413
21294,10,36
22352,10,315
23255,10,126
21222,10,18
17021,10,162
84509E,10,5
22890,10,34
90025A,10,1
23456,10,77
22647,10,4
84347,11,3066
22493,11,204
21992,11,169
22410,11,8
21080,11,883
23537,11,58
23524,11,176
22414,11,16
22413,11,126
22162,11,10
90210D,11,11
21125,11,53
72807C,11,-888
23118,10,127
23125,10,1
84665,8,-12
22865,9,2151
23549,9,300
90183A,9,19
20996,9,402
22910,9,1614
22974,9,98
22501,9,8
23130,9,151
35923,9,50
84922,9,3
23611,9,10
84519A,9,27
23058,9,61
22288,9,1
90030B,9,36
84817,9,6
22297,10,305
22569,10,237
48187,10,129
23264,10,650
22635,10,30
21535,10,394
35646,10,35
22273,10,1012
22421,10,218
22410,10,16
85086A,10,-6
82613D,10,7
84687,10,19
85131B,10,34
23106,10,33
22311,10,71
85034C,10,271
22414,10,16
23457,10,32
23517,11,64
23113,11,42
22840,11,74
22649,11,56
90116,11,6
85049g,11,22
21218,11,273
21562,11,25
72800D,10,3
84913B,10,10
21846,8,1
22468,8,10
90025F,8,1
22076,9,122
22300,9,66
21329,9,106
21041,9,49
23425,9,77
22886,9,5
22121,9,34
84600,9,8
16248B,9,2
90182C,9,6
22730,10,481
21756,10,39
22898,10,160
